Hz,Gain
17277.77778,-3.650315514
17278.7037,-3.651707882
17279.62963,-3.65123746
17280.55556,-3.650252621
17281.48148,-3.649890689
17282.40741,-3.65156473
17283.33333,-3.653046905
17284.25926,-3.655142236
17285.18519,-3.657852775
17286.11111,-3.660985571
17287.03704,-3.66443261
17287.96296,-3.668178702
17288.88889,-3.670197697
17289.81481,-3.671936645
17290.74074,-3.676750534
17291.66667,-3.679393813
17292.59259,-3.68648151
17293.51852,-3.692873948
17294.44444,-3.69447367
17295.37037,-3.698715195
17296.2963,-3.704464237
17297.22222,-3.713131024
17298.14815,-3.719455024
17299.07407,-3.724571048
17300,-3.732847718
17300.92593,-3.740022957
17301.85185,-3.747780057
17302.77778,-3.755692499
17303.7037,-3.762066605
17304.62963,-3.770259122
17305.55556,-3.779393464
17306.48148,-3.786971343
17307.40741,-3.797558077
17308.33333,-3.806937919
17309.25926,-3.812855685
17310.18519,-3.819136777
17311.11111,-3.828950881
17312.03704,-3.841438268
17312.96296,-3.852061333
17313.88889,-3.860556364
17314.81481,-3.868133485
17315.74074,-3.877372826
17316.66667,-3.889318578
17317.59259,-3.900781583
17318.51852,-3.909992714
17319.44444,-3.918841951
17320.37037,-3.927963247
17321.2963,-3.936440905
17322.22222,-3.944263123
17323.14815,-3.955954952
17324.07407,-3.967923952
17325,-3.977677586
17325.92593,-3.988933096
17326.85185,-3.997512242
17327.77778,-4.006796161
17328.7037,-4.013566412
17329.62963,-4.022433653
17330.55556,-4.035605535
17331.48148,-4.044096932
17332.40741,-4.052706795
17333.33333,-4.062280913
17334.25926,-4.073664474
17335.18519,-4.082194622
17336.11111,-4.091496513
17337.03704,-4.103121357
17337.96296,-4.114168348
17338.88889,-4.116807979
17339.81481,-4.123975683
17340.74074,-4.134854943
17341.66667,-4.144392617
17342.59259,-4.155688336
17343.51852,-4.163178436
17344.44444,-4.167791726
17345.37037,-4.174209059
17346.2963,-4.18450585
17347.22222,-4.192893506
17348.14815,-4.199589015
17349.07407,-4.207742591
17350,-4.21478416
17350.92593,-4.219549176
17351.85185,-4.224615183
17352.77778,-4.234900391
17353.7037,-4.242410431
17354.62963,-4.247596527
17355.55556,-4.253875421
17356.48148,-4.262156425
17357.40741,-4.268589308
17358.33333,-4.274186402
17359.25926,-4.279053301
17360.18519,-4.283933632
17361.11111,-4.291478902
17362.03704,-4.295409534
17362.96296,-4.302173229
17363.88889,-4.310025393
17364.81481,-4.312146688
17365.74074,-4.318108944
17366.66667,-4.32584112
17367.59259,-4.330841453
17368.51852,-4.333191635
17369.44444,-4.337441633
17370.37037,-4.341674756
17371.2963,-4.344940737
17372.22222,-4.351677284
17373.14815,-4.359098654
17374.07407,-4.363778832
17375,-4.368102426
17375.92593,-4.371652306
17376.85185,-4.375206388
17377.77778,-4.377525191
17378.7037,-4.377729924
17379.62963,-4.379660539
17380.55556,-4.383481688
17381.48148,-4.386712347
17382.40741,-4.388895751
17383.33333,-4.391714077
17384.25926,-4.392896812
17385.18519,-4.394767664
17386.11111,-4.396947049
17387.03704,-4.398069846
17387.96296,-4.396250428
17388.88889,-4.397103129
17389.81481,-4.400225064
17390.74074,-4.400760691
17391.66667,-4.400210753
17392.59259,-4.398891412
17393.51852,-4.397792536
17394.44444,-4.398537456
17395.37037,-4.398423913
17396.2963,-4.39609469
17397.22222,-4.394178424
17398.14815,-4.393324346
17399.07407,-4.387937139
17400,-4.383066485
17400.92593,-4.381030702
17401.85185,-4.376914339
17402.77778,-4.37403562
17403.7037,-4.372598937
17404.62963,-4.367219703
17405.55556,-4.36471946
17406.48148,-4.363366747
17407.40741,-4.355735595
17408.33333,-4.344932006
17409.25926,-4.334801358
17410.18519,-4.328723965
17411.11111,-4.324611473
17412.03704,-4.319625136
17412.96296,-4.313041845
17413.88889,-4.303937969
17414.81481,-4.294353312
17415.74074,-4.289219954
17416.66667,-4.276383251
17417.59259,-4.263805465
17418.51852,-4.25781242
17419.44444,-4.253166124
17420.37037,-4.243219615
17421.2963,-4.231264669
17422.22222,-4.22014261
17423.14815,-4.209890083
17424.07407,-4.19946384
17425,-4.190702762
17425.92593,-4.180608068
17426.85185,-4.169562059
17427.77778,-4.158598286
17428.7037,-4.149189377
17429.62963,-4.13791173
17430.55556,-4.124673609
17431.48148,-4.114398051
17432.40741,-4.10581601
17433.33333,-4.092401568
17434.25926,-4.080303331
17435.18519,-4.071959991
17436.11111,-4.058006223
17437.03704,-4.045956487
17437.96296,-4.037084014
17438.88889,-4.027387612
17439.81481,-4.015977973
17440.74074,-4.003379442
17441.66667,-3.99351624
17442.59259,-3.984208366
17443.51852,-3.971643062
17444.44444,-3.960845035
17445.37037,-3.949581153
17446.2963,-3.939649853
17447.22222,-3.931112468
17448.14815,-3.923089544
17449.07407,-3.911947477
17450,-3.903833368
17450.92593,-3.895878521
17451.85185,-3.884735657
17452.77778,-3.876494959
17453.7037,-3.868448109
17454.62963,-3.86085078
17455.55556,-3.85386492
17456.48148,-3.845838372
17457.40741,-3.838565355
17458.33333,-3.831562748
17459.25926,-3.825231374
17460.18519,-3.824454944
17461.11111,-3.820462925
17462.03704,-3.813153419
17462.96296,-3.803750813
17463.88889,-3.797121688
17464.81481,-3.794281633
17465.74074,-3.790525252
17466.66667,-3.785374286
17467.59259,-3.782202687
17468.51852,-3.780027045
17469.44444,-3.77565628
17470.37037,-3.771172708
17471.2963,-3.768358489
17472.22222,-3.765859099
17473.14815,-3.764417411
17474.07407,-3.762522883
17475,-3.761980031
17475.92593,-3.759836611
17476.85185,-3.756758663
17477.77778,-3.754463772
17478.7037,-3.754918546
17479.62963,-3.755672373
17480.55556,-3.754119195
17481.48148,-3.752496318
17482.40741,-3.754034031
17483.33333,-3.7549415
17484.25926,-3.75508722
17485.18519,-3.753765281
17486.11111,-3.753373738
17487.03704,-3.758649669
17487.96296,-3.76169817
17488.88889,-3.75950619
17489.81481,-3.761502382
17490.74074,-3.763806384
17491.66667,-3.763418625
17492.59259,-3.760657944
17493.51852,-3.760416677
17494.44444,-3.764870363
17495.37037,-3.769445862
17496.2963,-3.771281225
17497.22222,-3.772545824
17498.14815,-3.773370749
17499.07407,-3.771495487
17500,-3.774766742
17500.92593,-3.777530888
17501.85185,-3.778098916
17502.77778,-3.780775612
17503.7037,-3.785286288
17504.62963,-3.788695145
17505.55556,-3.788919744
17506.48148,-3.792069923
17507.40741,-3.794466966
17508.33333,-3.796851632
17509.25926,-3.802447988
17510.18519,-3.803087792
17511.11111,-3.801546531
17512.03704,-3.803744139
17512.96296,-3.809246027
17513.88889,-3.811099151
17514.81481,-3.812631479
17515.74074,-3.811858805
17516.66667,-3.813486192
17517.59259,-3.816645624
17518.51852,-3.81943416
17519.44444,-3.821059834
17520.37037,-3.823534909
17521.2963,-3.82534127
17522.22222,-3.823839098
17523.14815,-3.825351931
17524.07407,-3.827026425
17525,-3.830261933
17525.92593,-3.835202575
17526.85185,-3.837231231
17527.77778,-3.835886993
17528.7037,-3.833422143
17529.62963,-3.832064715
17530.55556,-3.834202393
17531.48148,-3.837476847
17532.40741,-3.837616553
17533.33333,-3.835849315
17534.25926,-3.833387127
17535.18519,-3.833924709
17536.11111,-3.836822817
17537.03704,-3.83614052
17537.96296,-3.834421107
17538.88889,-3.834502956
17539.81481,-3.834571399
17540.74074,-3.832371981
17541.66667,-3.828018752
17542.59259,-3.826667718
17543.51852,-3.826816766
17544.44444,-3.827985504
17545.37037,-3.826318432
17546.2963,-3.824252599
17547.22222,-3.822250106
17548.14815,-3.817444586
17549.07407,-3.814293953
17550,-3.811294795
17550.92593,-3.809969959
17551.85185,-3.80509659
17552.77778,-3.802472859
17553.7037,-3.798672581
17554.62963,-3.793280162
17555.55556,-3.791023655
17556.48148,-3.789931358
17557.40741,-3.786943082
17558.33333,-3.780143862
17559.25926,-3.773148475
17560.18519,-3.768091821
17561.11111,-3.761604549
17562.03704,-3.753146938
17562.96296,-3.745017635
17563.88889,-3.738053757
17564.81481,-3.73206182
17565.74074,-3.726723148
17566.66667,-3.718942515
17567.59259,-3.707194775
17568.51852,-3.699387894
17569.44444,-3.694157609
17570.37037,-3.682445471
17571.2963,-3.6742722
17572.22222,-3.666058588
17573.14815,-3.655715014
17574.07407,-3.643942469
17575,-3.632371709
17575.92593,-3.624310612
17576.85185,-3.611874545
17577.77778,-3.597235097
17578.7037,-3.588670282
17579.62963,-3.578477768
17580.55556,-3.564730413
17581.48148,-3.549547461
17582.40741,-3.534259485
17583.33333,-3.52087942
17584.25926,-3.510933877
17585.18519,-3.500105955
17586.11111,-3.486394841
17587.03704,-3.471169565
17587.96296,-3.457272832
17588.88889,-3.444445161
17589.81481,-3.426655667
17590.74074,-3.411417126
17591.66667,-3.399073441
17592.59259,-3.383767986
17593.51852,-3.372430395
17594.44444,-3.35898034
17595.37037,-3.341809087
17596.2963,-3.327719747
17597.22222,-3.313102178
17598.14815,-3.298731634
17599.07407,-3.283280983
17600,-3.266970605
17600.92593,-3.251929424
17601.85185,-3.239681255
17602.77778,-3.224631202
17603.7037,-3.208519642
17604.62963,-3.196029606
17605.55556,-3.18545454
17606.48148,-3.171013712
17607.40741,-3.155931692
17608.33333,-3.141695468
17609.25926,-3.127928049
17610.18519,-3.116674899
17611.11111,-3.105769769
17612.03704,-3.09296334
17612.96296,-3.079478996
17613.88889,-3.067379657
17614.81481,-3.058332269
17615.74074,-3.04966263
17616.66667,-3.038255621
17617.59259,-3.028034702
17618.51852,-3.017675549
17619.44444,-3.004343008
17620.37037,-2.995511118
17621.2963,-2.990429782
17622.22222,-2.979281377
17623.14815,-2.970330885
17624.07407,-2.965452392
17625,-2.961084031
17625.92593,-2.955023381
17626.85185,-2.949215453
17627.77778,-2.943199745
17628.7037,-2.937328252
17629.62963,-2.935919855
17630.55556,-2.932995533
17631.48148,-2.92516086
17632.40741,-2.919752733
17633.33333,-2.918481077
17634.25926,-2.917382279
17635.18519,-2.91729578
17636.11111,-2.915118954
17637.03704,-2.911059006
17637.96296,-2.911552913
17638.88889,-2.913862006
17639.81481,-2.913957227
17640.74074,-2.913794757
17641.66667,-2.915418725
17642.59259,-2.91881033
17643.51852,-2.921827173
17644.44444,-2.922632035
17645.37037,-2.922949434
17646.2963,-2.926009362
17647.22222,-2.930233101
17648.14815,-2.936044849
17649.07407,-2.938470889
17650,-2.942611834
17650.92593,-2.949982535
17651.85185,-2.954139752
17652.77778,-2.958437207
17653.7037,-2.964410281
17654.62963,-2.972949346
17655.55556,-2.980270577
17656.48148,-2.984685241
17657.40741,-2.991582731
17658.33333,-2.997436358
17659.25926,-3.00538299
17660.18519,-3.014072206
17661.11111,-3.022212128
17662.03704,-3.030247258
17662.96296,-3.038189634
17663.88889,-3.049309897
17664.81481,-3.057823206
17665.74074,-3.063622329
17666.66667,-3.074303537
17667.59259,-3.085641856
17668.51852,-3.093920041
17669.44444,-3.102122277
17670.37037,-3.113074722
17671.2963,-3.122574599
17672.22222,-3.131949588
17673.14815,-3.143311875
17674.07407,-3.152667619
17675,-3.160904767
17675.92593,-3.170235261
17676.85185,-3.177856699
17677.77778,-3.1867386
17678.7037,-3.200243364
17679.62963,-3.211647203
17680.55556,-3.219467914
17681.48148,-3.229934058
17682.40741,-3.240540587
17683.33333,-3.249256726
17684.25926,-3.262170588
17685.18519,-3.274512297
17686.11111,-3.284706709
17687.03704,-3.295443671
17687.96296,-3.302810177
17688.88889,-3.312126673
17689.81481,-3.32394063
17690.74074,-3.336257303
17691.66667,-3.347106799
17692.59259,-3.356624718
17693.51852,-3.365266535
17694.44444,-3.376800383
17695.37037,-3.38650264
17696.2963,-3.394581926
17697.22222,-3.408288324
17698.14815,-3.422003694
17699.07407,-3.431264532
17700,-3.438289116
17700.92593,-3.448425553
17701.85185,-3.458309305
17702.77778,-3.467875132
17703.7037,-3.477335835
17704.62963,-3.488214942
17705.55556,-3.497887685
17706.48148,-3.508613859
17707.40741,-3.51649558
17708.33333,-3.524465758
17709.25926,-3.531473645
17710.18519,-3.543953976
17711.11111,-3.555135743
17712.03704,-3.561750906
17712.96296,-3.568755874
17713.88889,-3.578527725
17714.81481,-3.589975397
17715.74074,-3.59806586
17716.66667,-3.601930068
17717.59259,-3.607497713
17718.51852,-3.618155925
17719.44444,-3.627851803
17720.37037,-3.636527148
17721.2963,-3.640292057
17722.22222,-3.645503329
17723.14815,-3.655023376
17724.07407,-3.659770877
17725,-3.66441954
17725.92593,-3.670783823
17726.85185,-3.675601782
17727.77778,-3.680560461
17728.7037,-3.683733845
17729.62963,-3.686357848
17730.55556,-3.691778802
17731.48148,-3.695473126
17732.40741,-3.697706615
17733.33333,-3.698471409
17734.25926,-3.700659937
17735.18519,-3.703747767
17736.11111,-3.707326879
17737.03704,-3.707624143
17737.96296,-3.708884905
17738.88889,-3.709903054
17739.81481,-3.706671673
17740.74074,-3.704871618
17741.66667,-3.703950676
17742.59259,-3.703350397
17743.51852,-3.702363379
17744.44444,-3.698640652
17745.37037,-3.695086034
17746.2963,-3.697484518
17747.22222,-3.69484625
17748.14815,-3.687363876
17749.07407,-3.681108014
17750,-3.67373651
17750.92593,-3.669905008
17751.85185,-3.6676027
17752.77778,-3.662448722
17753.7037,-3.65606849
17754.62963,-3.649598522
17755.55556,-3.645520935
17756.48148,-3.641109647
17757.40741,-3.632781818
17758.33333,-3.62457305
17759.25926,-3.617421495
17760.18519,-3.611464108
17761.11111,-3.605581049
17762.03704,-3.595170465
17762.96296,-3.586102702
17763.88889,-3.578611504
17764.81481,-3.570455586
17765.74074,-3.563053672
17766.66667,-3.554768803
17767.59259,-3.546626786
17768.51852,-3.53988643
17769.44444,-3.532898597
17770.37037,-3.522256835
17771.2963,-3.510947446
17772.22222,-3.504519436
17773.14815,-3.497376439
17774.07407,-3.486942015
17775,-3.481328668
17775.92593,-3.477292762
17776.85185,-3.472485452
17777.77778,-3.464280432
17778.7037,-3.455386789
17779.62963,-3.449223117
17780.55556,-3.444808252
17781.48148,-3.435728019
17782.40741,-3.427679099
17783.33333,-3.422769285
17784.25926,-3.418485999
17785.18519,-3.413456363
17786.11111,-3.411769246
17787.03704,-3.408432878
17787.96296,-3.403676134
17788.88889,-3.404749167
17789.81481,-3.402332639
17790.74074,-3.399132567
17791.66667,-3.398128106
17792.59259,-3.3974739
17793.51852,-3.394933188
17794.44444,-3.391550906
17795.37037,-3.394017885
17796.2963,-3.395263566
17797.22222,-3.393858873
17798.14815,-3.395491887
17799.07407,-3.397090906
17800,-3.39778535
17800.92593,-3.401554347
17801.85185,-3.405617719
17802.77778,-3.40990381
17803.7037,-3.412774278
17804.62963,-3.415290702
17805.55556,-3.418768328
17806.48148,-3.423924516
17807.40741,-3.431896436
17808.33333,-3.437939368
17809.25926,-3.444123153
17810.18519,-3.451037532
17811.11111,-3.455579999
17812.03704,-3.460480724
17812.96296,-3.470546402
17813.88889,-3.481101006
17814.81481,-3.487190638
17815.74074,-3.496425999
17816.66667,-3.505856858
17817.59259,-3.513001298
17818.51852,-3.520940656
17819.44444,-3.52931803
17820.37037,-3.537604125
17821.2963,-3.546844807
17822.22222,-3.560352452
17823.14815,-3.570336384
17824.07407,-3.57980543
17825,-3.588661086
17825.92593,-3.597771959
17826.85185,-3.607089521
17827.77778,-3.62103617
17828.7037,-3.632556743
17829.62963,-3.642746214
17830.55556,-3.655528491
17831.48148,-3.666652618
17832.40741,-3.67483804
17833.33333,-3.685636417
17834.25926,-3.700221917
17835.18519,-3.711983188
17836.11111,-3.721885466
17837.03704,-3.733361373
17837.96296,-3.748151698
17838.88889,-3.762699421
17839.81481,-3.771591735
17840.74074,-3.780794805
17841.66667,-3.792856549
17842.59259,-3.806828345
17843.51852,-3.820111001
17844.44444,-3.831331532
17845.37037,-3.846426081
17846.2963,-3.862483045
17847.22222,-3.871738695
17848.14815,-3.882359249
17849.07407,-3.895392232
17850,-3.907613501
17850.92593,-3.91995907
17851.85185,-3.931876186
17852.77778,-3.942059249
17853.7037,-3.955687393
17854.62963,-3.967255761
17855.55556,-3.979395227
17856.48148,-3.993336747
17857.40741,-4.007285575
17858.33333,-4.020884451
17859.25926,-4.033889909
17860.18519,-4.046935065
17861.11111,-4.061478067
17862.03704,-4.073082748
17862.96296,-4.085377139
17863.88889,-4.099238882
17864.81481,-4.112693792
17865.74074,-4.125414556
17866.66667,-4.135178855
17867.59259,-4.14701331
17868.51852,-4.1580354
17869.44444,-4.171580514
17870.37037,-4.183087629
17871.2963,-4.195964946
17872.22222,-4.206567493
17873.14815,-4.216702115
17874.07407,-4.229985346
17875,-4.238439404
17875.92593,-4.250452099
17876.85185,-4.264333091
17877.77778,-4.274892921
17878.7037,-4.285391054
17879.62963,-4.296684153
17880.55556,-4.304705524
17881.48148,-4.313291429
17882.40741,-4.320230257
17883.33333,-4.330769738
17884.25926,-4.34232528
17885.18519,-4.34872587
17886.11111,-4.356484444
17887.03704,-4.363937197
17887.96296,-4.369454922
17888.88889,-4.377044674
17889.81481,-4.381548494
17890.74074,-4.383384528
17891.66667,-4.389800615
17892.59259,-4.395233495
17893.51852,-4.400650014
17894.44444,-4.402524123
17895.37037,-4.405153729
17896.2963,-4.405888775
17897.22222,-4.407986537
17898.14815,-4.410182071
17899.07407,-4.413053144
17900,-4.41241934
17900.92593,-4.410336012
17901.85185,-4.40890099
17902.77778,-4.406090421
17903.7037,-4.402484841
17904.62963,-4.400377664
17905.55556,-4.39711559
17906.48148,-4.392861262
17907.40741,-4.389756014
17908.33333,-4.385855181
17909.25926,-4.381513861
17910.18519,-4.375272628
17911.11111,-4.365436827
17912.03704,-4.356068932
17912.96296,-4.349245
17913.88889,-4.340743064
17914.81481,-4.330684667
17915.74074,-4.322202425
17916.66667,-4.312008412
17917.59259,-4.302299289
17918.51852,-4.292483496
17919.44444,-4.282014165
17920.37037,-4.270919316
17921.2963,-4.259824698
17922.22222,-4.244101174
17923.14815,-4.230012197
17924.07407,-4.22037315
17925,-4.208787094
17925.92593,-4.19590264
17926.85185,-4.180804754
17927.77778,-4.166239902
17928.7037,-4.156439255
17929.62963,-4.144175484
17930.55556,-4.128390359
17931.48148,-4.113671072
17932.40741,-4.100082235
17933.33333,-4.085747858
17934.25926,-4.07348646
17935.18519,-4.062373839
17936.11111,-4.047368435
17937.03704,-4.034243545
17937.96296,-4.022735873
17938.88889,-4.008390479
17939.81481,-3.996258714
17940.74074,-3.986322401
17941.66667,-3.973870248
17942.59259,-3.963191766
17943.51852,-3.951644651
17944.44444,-3.93847696
17945.37037,-3.923264442
17946.2963,-3.910011
17947.22222,-3.902402417
17948.14815,-3.89581507
17949.07407,-3.885455734
17950,-3.876116583
17950.92593,-3.870319836
17951.85185,-3.860153803
17952.77778,-3.856375238
17953.7037,-3.850398101
17954.62963,-3.842476073
17955.55556,-3.834142494
17956.48148,-3.823567832
17957.40741,-3.821909833
17958.33333,-3.818214944
17959.25926,-3.810978825
17960.18519,-3.805360073
17961.11111,-3.801649475
17962.03704,-3.800945323
17962.96296,-3.794195291
17963.88889,-3.791309476
17964.81481,-3.791174893
17965.74074,-3.787878715
17966.66667,-3.785564962
17967.59259,-3.783942352
17968.51852,-3.785043367
17969.44444,-3.788012434
17970.37037,-3.788733976
17971.2963,-3.78486735
17972.22222,-3.785762785
17973.14815,-3.788933774
17974.07407,-3.787754837
17975,-3.790693868
17975.92593,-3.798384322
17976.85185,-3.800748166
17977.77778,-3.801099047
17978.7037,-3.804002023
17979.62963,-3.811746016
17980.55556,-3.817851481
17981.48148,-3.817865741
17982.40741,-3.819508049
17983.33333,-3.830097655
17984.25926,-3.840246481
17985.18519,-3.849374473
17986.11111,-3.853246901
17987.03704,-3.8570407
17987.96296,-3.862633447
17988.88889,-3.870530483
17989.81481,-3.879982219
17990.74074,-3.886333723
17991.66667,-3.891856359
17992.59259,-3.90117726
17993.51852,-3.91218657
17994.44444,-3.921041761
17995.37037,-3.930745961
17996.2963,-3.938063939
17997.22222,-3.948157756
17998.14815,-3.958070808
17999.07407,-3.966582386
18000,-3.980523904
18000.92593,-3.993417624
18001.85185,-4.003241827
18002.77778,-4.016545288
18003.7037,-4.029896176
18004.62963,-4.038542143
18005.55556,-4.04878511
18006.48148,-4.062128079
18007.40741,-4.078012636
18008.33333,-4.091980952
18009.25926,-4.106416961
18010.18519,-4.119513667
18011.11111,-4.133931858
18012.03704,-4.147666784
18012.96296,-4.159555651
18013.88889,-4.172440218
18014.81481,-4.186005947
18015.74074,-4.199423976
18016.66667,-4.214243145
18017.59259,-4.232112604
18018.51852,-4.245980916
18019.44444,-4.257751819
18020.37037,-4.274622584
18021.2963,-4.291728211
18022.22222,-4.307188087
18023.14815,-4.321891867
18024.07407,-4.332816416
18025,-4.34777877
18025.92593,-4.371333172
18026.85185,-4.386351467
18027.77778,-4.394530471
18028.7037,-4.412773159
18029.62963,-4.4301879
18030.55556,-4.442871935
18031.48148,-4.461115873
18032.40741,-4.479309233
18033.33333,-4.489993788
18034.25926,-4.502077008
18035.18519,-4.518290508
18036.11111,-4.532269249
18037.03704,-4.545565952
18037.96296,-4.559580633
18038.88889,-4.571611512
18039.81481,-4.588426123
18040.74074,-4.603164701
18041.66667,-4.609662325
18042.59259,-4.625128905
18043.51852,-4.640779621
18044.44444,-4.653612984
18045.37037,-4.667283041
18046.2963,-4.67598867
18047.22222,-4.684918357
18048.14815,-4.696064733
18049.07407,-4.70467951
18050,-4.711511428
18050.92593,-4.72202105
18051.85185,-4.737141973
18052.77778,-4.744897987
18053.7037,-4.751355615
18054.62963,-4.756614853
18055.55556,-4.762279374
18056.48148,-4.769428193
18057.40741,-4.775170718
18058.33333,-4.778927714
18059.25926,-4.782369438
18060.18519,-4.783971987
18061.11111,-4.786003113
18062.03704,-4.786887417
18062.96296,-4.78703232
18063.88889,-4.78700338
18064.81481,-4.787582036
18065.74074,-4.789996736
18066.66667,-4.781117679
18067.59259,-4.773577949
18068.51852,-4.772926213
18069.44444,-4.770220678
18070.37037,-4.763997695
18071.2963,-4.758019275
18072.22222,-4.748483152
18073.14815,-4.739391795
18074.07407,-4.73237538
18075,-4.718309682
18075.92593,-4.705380759
18076.85185,-4.694646456
18077.77778,-4.680083376
18078.7037,-4.663535655
18079.62963,-4.649487315
18080.55556,-4.635370031
18081.48148,-4.617921177
18082.40741,-4.599099592
18083.33333,-4.582944866
18084.25926,-4.562878939
18085.18519,-4.543394047
18086.11111,-4.528248145
18087.03704,-4.506805089
18087.96296,-4.483351402
18088.88889,-4.463275902
18089.81481,-4.440406119
18090.74074,-4.419980938
18091.66667,-4.400844362
18092.59259,-4.377881914
18093.51852,-4.354380862
18094.44444,-4.330714408
18095.37037,-4.309608228
18096.2963,-4.286895682
18097.22222,-4.265014658
18098.14815,-4.243885731
18099.07407,-4.218885064
18100,-4.193746392
18100.92593,-4.170414782
18101.85185,-4.151387513
18102.77778,-4.131812245
18103.7037,-4.109618064
18104.62963,-4.086072078
18105.55556,-4.064539406
18106.48148,-4.044321568
18107.40741,-4.02314366
18108.33333,-4.00324177
18109.25926,-3.985549826
18110.18519,-3.966007241
18111.11111,-3.945095786
18112.03704,-3.928217754
18112.96296,-3.914611313
18113.88889,-3.896370587
18114.81481,-3.878586092
18115.74074,-3.865584994
18116.66667,-3.847893264
18117.59259,-3.830888438
18118.51852,-3.817412225
18119.44444,-3.803508642
18120.37037,-3.788011792
18121.2963,-3.773441812
18122.22222,-3.762849716
18123.14815,-3.751332063
18124.07407,-3.738950753
18125,-3.730200772
18125.92593,-3.720052091
18126.85185,-3.710168227
18127.77778,-3.704732326
18128.7037,-3.698977284
18129.62963,-3.689667799
18130.55556,-3.682822937
18131.48148,-3.676824114
18132.40741,-3.668979058
18133.33333,-3.66604023
18134.25926,-3.664018879
18135.18519,-3.660441197
18136.11111,-3.653691884
18137.03704,-3.649963824
18137.96296,-3.648649221
18138.88889,-3.647653437
18139.81481,-3.643976772
18140.74074,-3.642796849
18141.66667,-3.643306417
18142.59259,-3.643439093
18143.51852,-3.642491286
18144.44444,-3.644208478
18145.37037,-3.646860139
18146.2963,-3.647119928
18147.22222,-3.647305741
18148.14815,-3.647244116
18149.07407,-3.652106403
18150,-3.655235658
18150.92593,-3.657851235
18151.85185,-3.661962178
18152.77778,-3.667126477
18153.7037,-3.674532124
18154.62963,-3.679909439
18155.55556,-3.685345639
18156.48148,-3.688589642
18157.40741,-3.693541497
18158.33333,-3.702534221
18159.25926,-3.709556779
18160.18519,-3.717078111
18161.11111,-3.728283583
18162.03704,-3.737045226
18162.96296,-3.744204951
18163.88889,-3.750374355
18164.81481,-3.75994768
18165.74074,-3.770191333
18166.66667,-3.780846525
18167.59259,-3.791402285
18168.51852,-3.799724319
18169.44444,-3.808209171
18170.37037,-3.815339306
18171.2963,-3.823112849
18172.22222,-3.835011341
18173.14815,-3.849844441
18174.07407,-3.86266111
18175,-3.876812349
18175.92593,-3.892582313
18176.85185,-3.905893085
18177.77778,-3.91437848
18178.7037,-3.92384901
18179.62963,-3.939232715
18180.55556,-3.954953947
18181.48148,-3.966586261
18182.40741,-3.976354643
18183.33333,-3.988634902
18184.25926,-4.000328437
18185.18519,-4.012013602
18186.11111,-4.030114097
18187.03704,-4.045323093
18187.96296,-4.057317391
18188.88889,-4.072025362
18189.81481,-4.089823731
18190.74074,-4.104032307
18191.66667,-4.116270337
18192.59259,-4.130663709
18193.51852,-4.14427128
18194.44444,-4.155637064
18195.37037,-4.172768594
18196.2963,-4.18944719
18197.22222,-4.206242403
18198.14815,-4.217889628
18199.07407,-4.228857986
18200,-4.24364233
18200.92593,-4.257667427
18201.85185,-4.268598496
18202.77778,-4.281435215
18203.7037,-4.295599195
18204.62963,-4.30709163
18205.55556,-4.319264811
18206.48148,-4.328803174
18207.40741,-4.340499146
18208.33333,-4.353620241
18209.25926,-4.364898158
18210.18519,-4.376737163
18211.11111,-4.384450496
18212.03704,-4.393988935
18212.96296,-4.403169824
18213.88889,-4.41161461
18214.81481,-4.419606303
18215.74074,-4.424366052
18216.66667,-4.43282678
18217.59259,-4.436937391
18218.51852,-4.439674695
18219.44444,-4.447247309
18220.37037,-4.455813843
18221.2963,-4.45981622
18222.22222,-4.462977364
18223.14815,-4.461544532
18224.07407,-4.45862977
18225,-4.45767089
18225.92593,-4.456675125
18226.85185,-4.457406407
18227.77778,-4.455219977
18228.7037,-4.450302187
18229.62963,-4.444822878
18230.55556,-4.435794593
18231.48148,-4.429276119
18232.40741,-4.419838644
18233.33333,-4.410744158
18234.25926,-4.403217908
18235.18519,-4.394232817
18236.11111,-4.382679738
18237.03704,-4.37149488
18237.96296,-4.358238237
18238.88889,-4.338410065
18239.81481,-4.321873278
18240.74074,-4.309608189
18241.66667,-4.291876221
18242.59259,-4.272469366
18243.51852,-4.254905597
18244.44444,-4.235121445
18245.37037,-4.215216822
18246.2963,-4.194051634
18247.22222,-4.171473211
18248.14815,-4.147315547
18249.07407,-4.121873812
18250,-4.097670598
18250.92593,-4.074167411
18251.85185,-4.04946701
18252.77778,-4.023732489
18253.7037,-3.998944597
18254.62963,-3.97499328
18255.55556,-3.948641345
18256.48148,-3.920020589
18257.40741,-3.890821456
18258.33333,-3.866387203
18259.25926,-3.840883023
18260.18519,-3.81183738
18261.11111,-3.78404657
18262.03704,-3.757184382
18262.96296,-3.734932806
18263.88889,-3.706965596
18264.81481,-3.676170131
18265.74074,-3.647833279
18266.66667,-3.621727653
18267.59259,-3.597624573
18268.51852,-3.574604004
18269.44444,-3.549790332
18270.37037,-3.525961293
18271.2963,-3.501526442
18272.22222,-3.47703749
18273.14815,-3.453135882
18274.07407,-3.431648285
18275,-3.412540747
18275.92593,-3.391128186
18276.85185,-3.366159922
18277.77778,-3.344002678
18278.7037,-3.326354335
18279.62963,-3.309034738
18280.55556,-3.291054345
18281.48148,-3.272304401
